,SalesID,SalePrice
2034,4640434,32881.5692291104
2035,4640436,13865.773919334206
2036,4640438,59092.02653777535
2037,4640440,33660.66560100476
2038,4640442,22973.94853483001
2039,4640443,12989.086864481287
2040,4640444,20420.786431280863
2041,4640446,22503.63645943469
2042,4640447,23497.620805899613
2043,4640448,21295.962832625908
2044,4640452,46522.64719406201
2045,4640454,46026.73524568587
2046,4640455,41744.949446656654
2047,4640456,51482.65107439723
2048,4640457,28394.1326771964
2049,4640459,18104.65093491505
2050,4640511,27096.90868568154
2051,4640512,57057.143190349285
2052,4640529,33665.65056207801
2053,4640532,72922.59816145021
2054,4640534,11394.485049329624
2055,4640535,22837.104680264536
2056,4640536,50031.260963889086
2057,4640537,58000.52413562704
2058,4640538,34477.95177339379
2059,4640539,41624.700747279836
2060,4640540,41148.73694619349
2061,4640541,58063.525224951656
2062,4640545,29929.275297247535
2063,4640546,30446.771912508204
2064,4640547,62372.460542504596
2065,4640549,41137.35349234233
2066,4640551,65203.60433242779
2067,4640552,18768.167980533024
2068,4640553,24933.860677744335
2069,4640554,26694.26752698763
2070,4640555,29097.34220980477
2071,4640556,41406.51360811455
2072,4640557,40476.87349483543
2073,4640558,32919.94992785474
2074,4640559,61987.3722551369
2075,4640566,32304.304073552747
2076,4640570,15162.035854424405
2077,4640572,11582.890937324439
2078,4640573,20670.241242292883
2079,4640574,13281.893386439011
2080,4640575,16739.959606938668
2081,4640577,9204.14622226526
2082,4640578,9570.962822145713
2083,4640580,10781.808304440447
2084,4640581,5800.019275830608
2085,4640582,6050.516025802856
2086,4640583,5887.4448302144965
2087,4640584,6429.220724076989
2088,4640585,12984.192750177868
2089,4640586,6690.022193410605
2090,4640590,18351.740565500517
2091,4640592,23325.063892334358
2092,4640593,18457.929270736495
2093,4640594,14179.146898550565
2094,4640611,5887.4448302144965
2095,4640612,5812.056312867645
2096,4640622,21707.241821495143
2097,4640624,66071.12514862619
2098,4640630,26374.173297265414
2099,4640631,30013.82567960952
2100,4640632,30416.5801333103
2101,4640633,28229.232223389732
2102,4640644,13068.92835574694
2103,4640710,10060.459216108284
2104,4644290,18739.21702450219
2105,4644325,12715.579830371156
2106,4644359,19247.195482731797
2107,4644373,18451.626973412443
2108,4644376,17168.0179316316
2109,4644377,21585.429277810086
2110,4644396,14556.089660275182
2111,4644432,13038.753598605079
2112,4644436,26778.224745279862
2113,4644437,27013.426765481883
2114,4940196,36734.10825721558
2115,4940197,31891.487177930732
2116,4940198,55746.94746978929
2117,4940199,25483.544440259346
2118,4940200,9218.028866885115
2119,4940201,7409.617753145284
2120,4940203,9566.413630398136
2121,4940204,8916.599868101748
2122,4940205,19008.339368684807
2123,4940208,14966.509656805529
2124,4940209,18514.682768869116
2125,4940210,18881.30135097315
2126,4940213,23612.564396748185
2127,4940214,26780.97239719368
2128,4940216,27455.121058478766
2129,4940218,26815.63011272285
2130,4940219,13085.633102450427
2131,4940220,12862.233850903533
2132,4940221,29546.975082863737
2133,4940222,13734.793769868587
2134,4940227,29893.912683597744
2135,4940228,33814.75151229223
2136,4940229,17211.91367243155
2137,4940230,43481.52714523383
2138,4940231,42492.25133889533
2139,4940240,40864.191850949035
2140,4940241,46296.83959661691
2141,4940242,12470.285760413462
2142,4940244,18885.7704749632
2143,4940246,48442.632624262136
2144,4940249,36815.05072388108
2145,4940254,40901.060220909865
2146,4940260,22191.90850355116
2147,4940261,43795.48009048484
2148,4940262,39229.71211967134
2149,4940263,19367.703733350252
2150,4940264,25233.08206329796
2151,4940265,24809.137062736092
2152,4940266,34815.408566763435
2153,4940267,20221.325132482052
2154,4940268,19009.48718070258
2155,4940269,8971.256189129657
2156,4940270,37554.97661773239
2157,4940274,22097.783143015855
2158,4940275,28855.012943488924
2159,4940276,27662.616513460176
2160,4940277,23200.048881150953
2161,4940278,10969.44143892606
2162,4940280,11013.697973940141
2163,4940282,29668.19804253064
2164,4940283,23829.696725000245
2165,4940284,23953.624182532967
2166,4940285,26108.654262159384
2167,4940294,38055.27338720349
2168,4940296,27918.920857477275
2169,4940297,40310.62666668903
2170,4940298,49217.84644354642
2171,4940300,9341.187992186362
2172,4940303,26456.35672179606
2173,4940304,27023.889248183907
2174,4940305,26976.057339080013
2175,4940306,22348.615248976726
2176,4940310,43066.13278493934
2177,4940311,17977.458033967163
2178,4940313,17364.520346930545
2179,4940316,10819.089351959432
2180,4940319,20021.13685953485
2181,4940320,16722.421764690353
2182,4940323,23553.476223918697
2183,4940324,22985.243334467268
2184,4940326,11198.835345044114
2185,4940327,23309.61638037286
2186,4940328,17370.415808960497
2187,4940329,43811.058271014124
2188,4940330,42083.45730707247
2189,4940332,20159.76189211643
2190,4940333,29159.73357640354
2191,4940334,29362.54365058862
2192,4940335,22713.520673323816
2193,4940337,82064.08008875838
2194,4940338,55304.33117918275
2195,4940340,49273.26159489648
2196,4940349,31379.142298628845
2197,4940350,19187.979571938653
2198,4940351,60806.349630966535
2199,4940352,60091.42783664218
2200,4940354,26477.52503415501
2201,4940355,29676.35999249805
2202,4940356,62587.08415496374
2203,4940358,38522.66796581636
2204,4940360,10603.177570901253
2205,4940363,10974.809361156536
2206,4940364,72969.54061952891
2207,4940367,13690.639102909261
2208,4940368,9187.776246023324
2209,4940369,13276.987248409612
2210,4940370,11450.39949305741
2211,4940371,77241.83537887252
2212,4940372,9381.190775588391
2213,4940376,37902.10501559693
2214,4940378,14556.941580722114
2215,4940380,14190.640877007696
2216,4940382,20339.300949355726
2217,4940383,42002.283457679594
2218,4940384,20427.016077273733
2219,4940385,49175.2883963108
2220,4940386,31868.81640244607
2221,4940388,28252.343512417385
2222,4940389,41622.711385253475
2223,4940390,64416.55567463386
2224,4940391,40190.27246047823
2225,4940392,8335.708965460939
2226,4940396,21614.66208204289
2227,4940397,10844.072343119244
2228,4940398,22591.648768555082
2229,4940399,22307.664479444455
2230,4940400,20959.234150467535
2231,4940401,23176.864126386266
2232,4940405,25907.607562464735
2233,4940408,26941.656953631726
2234,4940409,46372.70131665195
2235,4940410,46311.97695992551
2236,4940411,45444.67131591788
2237,4940412,17541.691925418963
2238,4940425,14582.05142437839
2239,4940426,22700.791702332444
2240,4940518,14181.223815939458
2241,4940534,31734.896015201095
2242,4940535,28602.925257725274
2243,4940536,32418.577600509114
2244,4940537,48605.02505959175
2245,4940550,32507.45455008401
2246,4940551,24662.363318191452
2247,4940571,13734.793769868587
2248,4940572,38815.35590002033
2249,4940579,31752.37636234207
2250,4940580,34955.540487005994
2251,4940581,40605.68429245048
2252,4940582,40952.71491804969
2253,4940583,21732.762998350747
2254,4940584,44227.59815091743
2255,4940587,18631.023760684122
2256,4940588,17296.077187823834
2257,4940589,19645.014506436684
2258,4940591,21541.902957924096
2259,4940594,5868.552619395094
2260,4940595,26260.676500663725
2261,4940597,25426.756798892315
2262,4940598,81948.68253213026
2263,4940599,75883.11573713175
2264,4940600,80442.1251799728
2265,4940601,76743.60777031028
2266,4940602,16333.67300548882
2267,4940603,34422.089437197974
2268,4940604,26955.502405392755
2269,4940605,18473.009741419584
2270,4940606,30061.283671670375
2271,4940607,14219.04349922528
2272,4940608,14219.04349922528
2273,4940609,30827.008463169514
2274,4940610,85348.438542086
2275,4940611,55046.73051549122
2276,4940612,66901.40283249944
2277,4940613,68468.92800781975
2278,4940614,73300.40416043138
2279,4940615,73822.27218700273
2280,4940616,89422.21711184426
2281,4940617,78222.49601614472
2282,4940618,78006.1430365961
2283,4940619,81471.68278829755
2284,4940620,82419.59932634702
2285,4940621,78691.63929188401
2286,4940622,83589.4001979222
2287,4940623,78179.0558938956
2288,4940624,85250.69169993904
2289,4940625,85602.5702223009
2290,4940627,41013.12416734561
2291,4940628,74670.19305090571
2292,4940629,55740.30342124243
2293,4940630,19610.639979674663
2294,4940633,40263.08686821814
2295,4940639,25095.02601258553
2296,4940648,25421.987082005406
2297,4940649,46312.57955779154
2298,4940664,6099.371249884545
2299,4940665,5868.0716291632425
2300,4940666,6140.794233622781
2301,4940667,9491.553722908544
2302,4940668,11838.485848432803
2303,4940669,11707.865141273673
2304,4940670,12004.908986787901
2305,4940671,6503.902453183502
2306,4940677,20766.837286483715
2307,4940678,18426.12700458918
2308,4940692,7393.560285182648
2309,4940693,7887.343066514737
2310,4940694,30421.593804981305
2311,4940697,38448.880284939725
2312,4940710,34266.789016723014
2313,4940714,21308.422127213915
2314,4940728,25095.86059953203
2315,4940729,26370.23152609058
2316,4940730,26081.13774989415
2317,4940731,35837.3463753764
2318,4940732,28614.04657328482
2319,4940733,21937.10136838316
2320,4940734,30968.391374694675
2321,4940735,22290.137967218245
2322,4940737,19306.334521192333
2323,4940738,82112.96086122586
2324,4940893,6515.006862442317
2325,4940916,7303.941482947745
2326,4940917,8160.045131217806
2327,4940918,8160.045131217806
2328,4940919,12405.06774357653
2329,4940920,10111.88393360878
2330,4940964,10781.67452951375
2331,6074115,41468.71899576551
2332,6074121,52400.40254056675
2333,6074135,17645.436375916106
2334,6074140,11071.989185588574
2335,6074143,17909.16109474297
2336,6074144,19451.45138629113
2337,6074151,27145.343113822957
2338,6074153,27990.49896783932
2339,6074156,10512.545612359838
2340,6074184,72629.31604204213
2341,6074202,40618.136382497585
2342,6074230,45315.28467022247
2343,6074254,12329.066588982108
2344,6074259,54483.36838640858
2345,6074261,27011.027301228336
2346,6074270,18203.934150845336
2347,6074278,37505.06341294923
2348,6074283,44040.591380403304
2349,6074284,43523.59870677371
2350,6074291,16508.823092542978
2351,6074297,57277.682312552206
2352,6074298,29628.86777298911
2353,6074299,13423.424973277713
2354,6074301,13953.595276768147
2355,6074311,18180.519515091964
2356,6074320,12397.188629732595
2357,6074321,12573.817944548453
2358,6074325,11445.785529783629
2359,6074334,17275.954715231223
2360,6074342,18266.68461678437
2361,6074369,16906.724137537858
2362,6074376,26674.174731376766
2363,6074377,27324.13159616022
2364,6074378,18863.41032236405
2365,6074380,25619.50895355459
2366,6074381,25305.167572875493
2367,6074384,14971.417886338895
2368,6074391,49724.32646403303
2369,6074433,44518.81866090525
2370,6074434,35670.47860716144
2371,6074442,12192.365569244352
2372,6074460,25604.710103992988
2373,6074464,38533.31374312918
2374,6074480,81142.25858882189
2375,6074507,49117.488941697484
2376,6074532,14007.371438588347
2377,6074550,21826.07110025009
2378,6074554,57674.17292905243
2379,6074582,11150.762194818364
2380,6074584,11022.556153399813
2381,6074587,20102.092407915443
2382,6074589,17698.532086199888
2383,6074591,28137.46064310805
2384,6074592,41398.11234045715
2385,6074594,44356.482804296444
2386,6074595,52255.12075899167
2387,6074597,57577.49746723855
2388,6074652,16389.793814536868
2389,6074653,22661.688250860174
2390,6074660,17957.683057658258
2391,6074680,18634.120041370916
2392,6074683,23766.635232063305
2393,6074688,45454.24825120434
2394,6074705,38747.17293709426
2395,6074717,13310.69841232392
2396,6074721,20158.08744032412
2397,6074772,21179.332295897886
2398,6074784,64622.80186348183
2399,6074790,65829.65902608009
2400,6074808,19204.235907961232
2401,6074809,46443.09069606247
2402,6074903,36468.665563685776
2403,6074908,13006.974042562604
2404,6074923,56731.63790585657
2405,6074925,40814.911833928636
2406,6074935,64098.081702259704
2407,6074938,55924.495078702326
2408,6074944,41761.344642175005
2409,6074945,45954.67340347893
2410,6074947,16653.674218684235
2411,6074950,24275.861944375643
2412,6074952,20544.972666292982
2413,6074953,23436.364759796852
2414,6074968,11900.402712011693
2415,6074969,9922.105211326167
2416,6074981,25582.55764218267
2417,6074990,24689.673373737227
2418,6074991,30889.967250419166
2419,6074993,26558.130249132733
2420,6074994,18530.80936806773
2421,6075006,18117.15375295962
2422,6075007,14497.589934063824
2423,6075019,6616.796345460897
2424,6075031,5469.033427399706
2425,6075042,7233.368663483227
2426,6075048,6678.204091292696
2427,6075058,10753.761441431427
2428,6075100,22258.770734767524
2429,6075105,9317.157450335799
2430,6075118,8300.913548720333
2431,6075174,19339.853715649842
2432,6075175,22070.238862647788
2433,6075176,69568.978512056
2434,6075188,62714.58401268953
2435,6075198,80777.12881592836
2436,6075288,9494.051801751715
2437,6075289,9991.208527828103
2438,6075290,11314.56590280923
2439,6075293,14582.83638330684
2440,6075294,17340.625068288027
2441,6075296,17206.625617172023
2442,6075297,9206.284109167214
2443,6075299,17447.532294141336
2444,6075310,30772.972782675064
2445,6075337,10888.00482011551
2446,6251866,16028.362600412509
2447,6251926,29053.893108510936
2448,6251932,12653.425055110829
2449,6251997,12895.067039905265
2450,6252015,17834.900279060625
2451,6252018,15267.17205815136
2452,6252025,27352.518248888773
2453,6252027,13514.598886275546
2454,6252039,21236.90709501387
2455,6252149,29846.08802686199
2456,6252161,19261.622447285547
2457,6252186,6829.850606288053
2458,6252203,16086.164419594717
2459,6252207,16553.700079124286
2460,6252221,16210.345318796304
2461,6254472,12663.784284890917
2462,6254481,13467.961451362951
2463,6254485,8993.525054190955
2464,6254491,7959.593265290823
2465,6254492,8891.948661408429
2466,6254498,6756.683863235224
2467,6254500,7098.6776209416985
2468,6254513,13358.80256909086
2469,6254514,13358.80256909086
2470,6254520,11272.363704200468
2471,6254523,11828.007573070396
2472,6254537,14181.128378144056
2473,6254568,10045.463709728678
2474,6254574,12088.474392275906
2475,6254579,11922.574580613456
2476,6254583,12307.019781158828
2477,6254590,12343.4824645791
2478,6254592,12525.594587103726
2479,6254594,12390.206586588462
2480,6254596,12365.049333588428
2481,6254598,12337.703508203516
2482,6254613,5639.60098974711
2483,6254617,6495.439170442056
2484,6254628,11794.618633097523
2485,6254630,9768.326920039883
2486,6254639,12207.535929986443
2487,6254647,14344.102363124748
2488,6254658,11977.745557924924
2489,6256234,13145.78232274152
2490,6256236,12340.53056179735
2491,6256243,16044.626969055513
2492,6256252,6846.599507323723
2493,6256253,26863.822394595383
2494,6256285,11588.699648353928
2495,6256292,10577.482467252872
2496,6256302,11145.934500557167
2497,6256332,11873.349101662347
2498,6256333,11454.539160172111
2499,6256334,11131.591311567548
2500,6256339,15907.439123569755
2501,6256348,27176.09768091299
2502,6256372,17949.73161206261
2503,6256380,11655.098916570814
2504,6256475,26189.679212061368
2505,6256478,27425.254830826885
2506,6256490,21092.329634095822
2507,6256491,13434.96423690894
2508,6256510,22335.908380455185
2509,6256516,13276.692024934413
2510,6256528,17407.918939781113
2511,6256531,16873.62942039643
2512,6256554,12243.015237625952
2513,6256558,13544.331710363058
2514,6256559,13742.27163096279
2515,6256607,9848.626506832421
2516,6256609,12190.713364977384
2517,6256629,11984.298695508367
2518,6256633,13336.302552287318
2519,6256634,8804.985841422407
2520,6256654,8819.808908472334
2521,6256657,15177.704150756357
2522,6256691,16963.37346887493
2523,6256693,18963.514313674088
2524,6256694,16675.20856388651
2525,6256701,13892.779979566925
2526,6256749,12017.847915381273
2527,6256761,41985.41220509028
2528,6256763,41101.123667772285
2529,6256765,44493.246511130965
2530,6256767,38313.11401692559
2531,6256770,52620.3591939193
2532,6256771,53049.23485529496
2533,6256772,53049.23485529496
2534,6256774,20455.558138969896
2535,6256776,47055.37212349669
2536,6256777,43630.601498316355
2537,6256782,46952.800338999
2538,6256786,47058.1339186365
2539,6256787,46952.800338999
2540,6256788,47291.079079307536
2541,6256793,52218.49350379319
2542,6256803,45849.093691575225
2543,6256808,25001.54023593748
2544,6256815,34912.77410279835
2545,6256819,38725.5606632848
2546,6256821,43955.713887465026
2547,6256825,39175.53520773474
2548,6256827,38123.93038023584
2549,6256837,27375.862680699887
2550,6256840,35993.09371487136
2551,6256843,53000.3828486334
2552,6256844,52829.03906895628
2553,6256847,49548.04709828969
2554,6256864,19517.639682349003
2555,6256964,16687.843512866097
2556,6256965,16787.508418614994
2557,6256966,16691.260161364342
2558,6256967,17678.473563116375
2559,6256969,23560.39152955254
2560,6256970,22430.51315936724
2561,6256971,15932.96274577452
2562,6256977,16928.708790834193
2563,6256978,16781.046361812558
2564,6256979,17107.460731902855
2565,6256984,19120.620574629538
2566,6256995,21931.707517179937
2567,6256999,27706.562531224234
2568,6257009,27581.706001637445
2569,6257010,26757.443763331386
2570,6257013,26567.344923140605
2571,6257016,22563.1086774122
2572,6257022,29217.61619440905
2573,6257031,31404.97953836347
2574,6257034,30014.63734828564
2575,6257037,40629.39371221547
2576,6257040,50274.349497198644
2577,6257041,43869.34907031882
2578,6257042,42809.55786085969
2579,6257055,15425.93408996487
2580,6257064,37966.868169973226
2581,6257065,31803.452178724776
2582,6257067,34921.70027339117
2583,6257069,51368.35907868343
2584,6257074,36194.882640993215
2585,6257077,37049.922036246906
2586,6257078,36839.05755427265
2587,6257082,38675.50590799345
2588,6257083,38675.50590799345
2589,6257087,81938.75108133009
2590,6257090,41687.68139970727
2591,6257092,47900.821955385465
2592,6257094,74204.96442086561
2593,6257095,71270.90962020245
2594,6257096,74204.96442086561
2595,6257097,56530.457933241894
2596,6257103,45773.900044921276
2597,6257105,47747.93674025041
2598,6257106,49395.51251851401
2599,6257107,49154.456951330125
2600,6257111,48346.560562645005
2601,6257117,48526.34814795604
2602,6257125,78291.70453597208
2603,6257141,18013.90651839831
2604,6257258,12003.053228208115
2605,6257263,17931.525377894326
2606,6257276,30281.32424555216
2607,6257288,20918.131677234738
2608,6257290,12402.413236983291
2609,6257296,48508.19599552278
2610,6257299,65024.28982067161
2611,6257316,53049.23485529496
2612,6257317,65088.82550597902
2613,6257319,65465.28048787361
2614,6257321,53830.346076185844
2615,6257322,53847.37269784456
2616,6257335,34284.51064327191
2617,6257408,11174.867228394158
2618,6257410,13134.139518334134
2619,6257414,11942.94171527254
2620,6257423,11898.364775737167
2621,6257451,7860.591224700219
2622,6257452,11962.701600307028
2623,6257454,12427.047213399068
2624,6257460,11742.711586806916
2625,6257461,11883.025565331165
2626,6257474,8264.413725811713
2627,6257475,8085.242334778013
2628,6257477,8076.713886584989
2629,6257479,7841.860924212952
2630,6257481,9018.569001717511
2631,6257488,11964.127698504017
2632,6257494,11853.887748378145
2633,6257496,11915.896836849523
2634,6257504,7737.92727379904
2635,6257508,11829.268496953424
2636,6257509,6936.306346630221
2637,6257515,7057.46854395949
2638,6257527,6890.932815489208
2639,6257528,7169.930244143372
2640,6257533,7708.4662277436855
2641,6257536,11915.896836849523
2642,6257537,7023.308806416107
2643,6257538,7023.308806416107
2644,6257540,7011.148562954555
2645,6257541,7828.228942403754
2646,6257554,7780.093705168949
2647,6257556,7755.441310397643
2648,6257561,7944.232664127388
2649,6257572,11922.431615476691
2650,6257573,12045.997286102714
2651,6257574,11936.060142606759
2652,6257577,8105.117334716379
2653,6257582,7036.189960755966
2654,6257583,12084.404116015368
2655,6257587,7738.1681910733705
2656,6257594,6924.581298511531
2657,6257598,9097.554017230708
2658,6257602,9805.60669401071
2659,6257613,12122.238969160699
2660,6257614,11925.202917745244
2661,6257618,12084.404116015368
2662,6257622,9798.560062936855
2663,6257625,9783.561141029979
2664,6257634,11846.64925780678
2665,6257638,10110.06420329987
2666,6257649,7086.137011693766
2667,6257652,7083.6290011281435
2668,6257667,6950.426352022951
2669,6257676,10064.275120880113
2670,6257678,9783.241305089152
2671,6257679,6954.135552779461
2672,6257686,9556.415681602728
2673,6257698,9340.240118856627
2674,6257703,5844.916014725189
2675,6257704,5601.7587636111675
2676,6257708,9414.276618460011
2677,6257709,9475.55068701033
2678,6257710,9411.86552811172
2679,6257711,9810.05343193136
2680,6257722,10316.109270234656
2681,6257725,9783.241305089152
2682,6257731,8001.193357740642
2683,6257733,10123.216914776367
2684,6257743,5675.803061976887
2685,6257748,10267.506252600926
2686,6257752,12582.989050348606
2687,6257753,13604.04501080227
2688,6257819,17955.623370184796
2689,6257821,15393.111526917513
2690,6257822,15331.06203422443
2691,6257825,12636.478553609904
2692,6257828,26288.762547131442
2693,6257831,17464.010069352847
2694,6257838,18467.30014606178
2695,6257839,21268.210991786214
2696,6257840,22087.20485474028
2697,6257853,29753.015988579842
2698,6257855,26266.762033777508
2699,6257857,26462.67696974658
2700,6257898,27295.206225293296
2701,6257906,20396.96951920095
2702,6257907,26190.071403510075
2703,6257912,31133.06627676985
2704,6257913,30154.387938732696
2705,6257917,29369.750639551505
2706,6257926,28803.511379540443
2707,6257936,29881.18459564025
2708,6257942,25393.383651674823
2709,6257948,16249.88694352665
2710,6257954,35514.95651596893
2711,6257967,33737.58203810525
2712,6257979,39635.08332775207
2713,6257986,46583.98182876108
2714,6257992,40825.63554519026
2715,6257993,43265.83979241491
2716,6257994,41211.42428543552
2717,6257996,51807.61809721413
2718,6257997,55337.69271932457
2719,6258011,49606.89987193298
2720,6258015,49055.4156451703
2721,6258026,53337.85433573217
2722,6258044,49403.511318537865
2723,6258061,42694.9432353829
2724,6258063,53519.30683323145
2725,6258064,50583.2529450529
2726,6258067,31046.16189806978
2727,6258070,35021.742782807145
2728,6258076,20026.999422694676
2729,6258090,13094.47720201401
2730,6258095,12702.638568579434
2731,6258097,10977.872078665414
2732,6258099,11026.306853896142
2733,6258110,11373.62253153949
2734,6258113,11030.636638572709
2735,6258116,11553.456907746408
2736,6258118,11609.350255845775
2737,6258120,11421.350094098756
2738,6258125,11083.57021997232
2739,6258127,12479.39881946385
2740,6258128,13857.239185797876
2741,6258133,10867.765127937824
2742,6258136,11529.712152994343
2743,6258163,12075.338915845794
2744,6258168,12830.70482074058
2745,6258174,20532.30565263679
2746,6258177,11245.558044273454
2747,6258178,10771.293337190156
2748,6258180,11532.554469481287
2749,6258182,11947.731061496808
2750,6258187,13859.02048926172
2751,6258200,13980.706321129841
2752,6258201,14499.337199155652
2753,6258214,14222.782630289643
2754,6258219,13981.500014776188
2755,6258224,14337.860530700998
2756,6258226,14225.456523072518
2757,6258229,14334.599722395735
2758,6258232,16830.209602104478
2759,6258234,17209.28095001438
2760,6258237,16314.937343968444
2761,6258249,16105.679672695389
2762,6258250,22736.335881268456
2763,6258252,15464.519622758564
2764,6258255,20120.344473571095
2765,6258269,17514.28334861027
2766,6258270,19449.079077427232
2767,6258272,17213.526145310425
2768,6258273,17495.806166876024
2769,6258274,19613.985634788998
2770,6258277,16724.12600715064
2771,6258279,18067.206757160235
2772,6258285,19751.03964036184
2773,6258289,10479.129963117337
2774,6258291,10960.655452750218
2775,6258305,13898.247272154824
2776,6258310,17657.398690633974
2777,6258312,16266.132700073544
2778,6258313,15714.387817788183
2779,6258315,16266.132700073544
2780,6258317,16627.739358214974
2781,6258318,16707.786600066498
2782,6258319,17411.10354026023
2783,6258321,17270.89975327192
2784,6258322,17740.30423857427
2785,6258326,19196.51715696228
2786,6258327,18435.17331136832
2787,6258330,19560.237360162228
2788,6258334,15066.153245094396
2789,6258336,20301.376715107486
2790,6258338,20804.886943397873
2791,6258364,20711.264150103318
2792,6258365,25506.79887760875
2793,6258366,18126.656390989803
2794,6258368,19966.129501700838
2795,6258370,18304.74281074289
2796,6258376,14441.33873216994
2797,6258385,18224.450550307607
2798,6258386,13094.47720201401
2799,6258388,20257.923612991734
2800,6258389,18290.398729298657
2801,6258393,19170.04946040272
2802,6258412,19250.28492962497
2803,6258420,16830.90455830042
2804,6258425,12150.803717928246
2805,6258429,17627.33852209445
2806,6258444,19069.79502637205
2807,6258449,15440.562777145386
2808,6258451,18754.995347716762
2809,6258471,17515.829710733393
2810,6258478,18475.48211093648
2811,6258479,17824.36727474931
2812,6258487,18195.548926189975
2813,6258495,27046.354547203362
2814,6258496,29285.040858401167
2815,6258500,30136.332646566323
2816,6258503,39873.06738899121
2817,6258504,39873.06738899121
2818,6258506,14089.944775914171
2819,6258508,17429.022496894955
2820,6258517,19888.228530835615
2821,6258523,20530.591945172375
2822,6258528,20570.94270957012
2823,6258531,16396.428268315623
2824,6258533,15062.874378519726
2825,6258539,19624.929395432817
2826,6258541,20552.66493329136
2827,6258542,19401.577277739994
2828,6258545,19084.818941095178
2829,6258564,19817.902438849007
2830,6258565,19669.86734504895
2831,6258566,18388.247039466853
2832,6258567,19913.834502201415
2833,6258568,19817.902438849007
2834,6258569,15995.605115219143
2835,6258578,23471.784872812517
2836,6258579,23471.784872812517
2837,6258585,23939.591413977836
2838,6258586,19831.821983187237
2839,6258587,23781.076751268134
2840,6258588,23471.784872812517
2841,6258590,23038.02539623405
2842,6258596,26515.372328828897
2843,6258599,26788.377992880127
2844,6258601,25170.905069389377
2845,6258602,26515.372328828897
2846,6258604,25170.905069389377
2847,6258612,15883.42807630716
2848,6258615,19780.371574651475
2849,6258622,23641.430788491045
2850,6258624,23728.448388788882
2851,6258625,23641.430788491045
2852,6258627,28769.235197756574
2853,6258631,26164.164582253707
2854,6258635,26983.0277039366
2855,6258636,27890.629638229275
2856,6258638,19545.327867134158
2857,6258639,26983.0277039366
2858,6258640,26951.244650388835
2859,6258641,19648.958990072915
2860,6258642,26983.0277039366
2861,6258662,23463.192326883687
2862,6258692,24902.97349131411
2863,6258695,35219.489723301114
2864,6258696,36819.14935659258
2865,6258699,18775.90222085512
2866,6258707,15907.289445878583
2867,6258718,17948.516537862753
2868,6258721,26848.562386991067
2869,6258722,23471.784872812517
2870,6258724,23625.800363494684
2871,6258725,23625.800363494684
2872,6258728,24107.35855191369
2873,6258730,26801.0693811511
2874,6258732,20695.884897113847
2875,6258733,24107.35855191369
2876,6258737,24107.35855191369
2877,6258738,24107.35855191369
2878,6258739,24107.35855191369
2879,6258740,23936.707910888053
2880,6258741,24107.35855191369
2881,6258745,26224.176537075873
2882,6258749,27753.382425587908
2883,6258751,27753.382425587908
2884,6258754,29065.408120626093
2885,6258756,27753.382425587908
2886,6258760,26272.090840882243
2887,6258761,27753.382425587908
2888,6258765,26801.0693811511
2889,6258768,27034.570451087933
2890,6258771,28220.878483742268
2891,6258773,46328.56382628336
2892,6258774,46624.62708360758
2893,6258775,26515.372328828897
2894,6258782,28709.8266616354
2895,6258784,27685.3433717768
2896,6258787,27107.73270218093
2897,6258788,25876.847900654604
2898,6258789,27685.3433717768
2899,6258799,27383.666388594604
2900,6258811,19719.671121764884
2901,6258880,7244.02454756039
2902,6258887,19350.645069538423
2903,6258893,54974.60151042027
2904,6258900,26916.296673702036
2905,6258906,25701.210005967943
2906,6258908,26308.009238690614
2907,6258910,27195.079947219325
2908,6258917,25685.601540359476
2909,6258939,26461.0842061122
2910,6258941,28199.017134399604
2911,6258948,27929.435594198192
2912,6258953,26877.178610345753
2913,6258956,21762.130097637368
2914,6258957,26280.381338180498
2915,6258964,28153.80186045715
2916,6258966,28153.80186045715
2917,6258967,29438.179386907697
2918,6258968,25685.601540359476
2919,6258969,28189.986723758255
2920,6258972,25685.601540359476
2921,6258977,26905.985194707893
2922,6258980,27385.849534911205
2923,6258982,25945.312410999984
2924,6258985,27797.63351477235
2925,6258989,25085.84547433657
2926,6258990,29053.666279594963
2927,6258992,29167.01564627766
2928,6258993,29012.081894829804
2929,6258994,29113.20612246814
2930,6258997,25116.004204495304
2931,6259009,25154.090457624818
2932,6259010,7425.65729776915
2933,6259014,70420.69793707499
2934,6259015,28440.37674053731
2935,6259017,28023.88224694179
2936,6259024,28159.801448125098
2937,6259027,30300.23620510291
2938,6259030,26416.848432182986
2939,6259035,28159.801448125098
2940,6259036,26836.297246072652
2941,6259039,29683.597595448504
2942,6259046,28841.350385349015
2943,6259047,27009.311475875882
2944,6259054,25116.004204495304
2945,6259063,27601.17664728555
2946,6259064,27329.474518532465
2947,6259070,21204.407092014317
2948,6259071,21346.830029159475
2949,6259076,26313.791767731713
2950,6259079,27643.147435770446
2951,6259080,27329.474518532465
2952,6259082,27583.60759289727
2953,6259084,26302.723083367644
2954,6259086,27643.147435770446
2955,6259089,27527.472943581848
2956,6259090,26065.305773168522
2957,6259092,26261.89536299746
2958,6259094,27819.445744402437
2959,6259098,27543.206239950978
2960,6259104,27543.206239950978
2961,6259106,25459.946346661134
2962,6259108,27371.445307017362
2963,6259112,24858.604937744367
2964,6259122,25804.452229794017
2965,6259126,25415.642522551447
